Open,High,Low,Close,Timestamp
9.55209953343683,1.6392988929892454,9.3050390347762,2.743169398906957,11/10/2023 19:26:00
9.342146189735558,1.3805350553507196,9.3050390347762,2.8183060109290636,11/10/2023 19:27:00
9.356143079315189,1.4870848708487756,9.361249112845599,2.7732240437158,11/10/2023 19:28:00
9.398133748055898,1.3348708487087606,9.136408800567551,2.592896174863199,11/10/2023 19:29:00
9.21617418351434,1.7610701107009845,9.248828956706348,3.163934426229389,11/10/2023 19:30:00
9.762052877138103,2.050276752767786,9.726614620297823,3.4344262295080625,11/10/2023 19:31:00
9.98600311041946,1.9893911439116891,9.810929737402148,3.284153005464759,11/10/2023 19:32:00
9.874027993779237,1.9741697416975512,9.487721788502313,2.83333333333303,11/10/2023 19:33:00
9.482115085536407,1.8828413284136332,9.361249112845599,3.2390710382510406,11/10/2023 19:34:00
9.818040435458443,1.9893911439116891,9.670404542228425,3.314207650273147,11/10/2023 19:35:00
9.832037325038527,1.9589483394834133,9.642299503193499,3.3292349726775683,11/10/2023 19:36:00
9.944012441679206,2.0654981549814693,9.796877217884685,3.269125683059883,11/10/2023 19:37:00
9.888024883358867,2.217712177121939,9.853087295954538,3.464480874316905,11/10/2023 19:38:00
10.013996889580085,2.187269372693663,9.951454932576326,3.5245901639345902,11/10/2023 19:39:00
10.097978227060594,2.339483394834133,9.853087295954538,3.314207650273147,11/10/2023 19:40:00
9.902021772938951,1.9132841328414543,9.656352022710962,3.013661202185631,11/10/2023 19:41:00
9.594090202177085,1.5936346863472863,9.445564229949923,2.83333333333303,11/10/2023 19:42:00
9.426127527216067,2.095940959409745,9.431511710432915,3.5245901639345902,11/10/2023 19:43:00
10.111975116640679,2.187269372693663,9.99361249112826,3.494535519125293,11/10/2023 19:44:00
10.06998444789997,2.111162361623883,9.614194464158572,2.9986338797812095,11/10/2023 19:45:00
9.63608087091734,1.8371771217712194,9.670404542228425,3.11885245901658,11/10/2023 19:46:00
9.762052877138103,1.8371771217712194,9.698509581262897,3.073770491803316,11/10/2023 19:47:00
9.622083981337255,1.8067343173433983,9.60014194464111,3.1338797814205464,11/10/2023 19:48:00
9.748055987558018,1.7610701107009845,9.698509581262897,3.1489071038249676,11/10/2023 19:49:00
9.748055987558018,1.7458487084873013,9.347196593328135,2.8483606557374515,11/10/2023 19:50:00
9.482115085536407,1.5175276752770515,9.276933995741274,2.788251366120221,11/10/2023 19:51:00
