Open,High,Low,Close,Timestamp
84.0823529411764,84.01968503936996,84.0823529411764,84.0823529411764,11/10/2023 19:29:00
84.39294117647069,84.33149606299207,83.69411764705865,83.69411764705865,11/10/2023 19:30:00
83.30588235294113,83.62992125984238,83.30588235294113,83.69411764705865,11/10/2023 19:31:00
83.69411764705865,83.62992125984238,83.69411764705865,83.69411764705865,11/10/2023 19:32:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:34:00
82.91764705882338,83.24015748031479,82.91764705882338,83.30588235294113,11/10/2023 19:35:00
82.91764705882338,83.24015748031479,82.91764705882338,83.30588235294113,11/10/2023 19:36:00
83.30588235294113,83.62992125984238,83.30588235294113,83.30588235294113,11/10/2023 19:38:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:39:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:40:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:41:00
83.30588235294113,83.62992125984238,83.30588235294113,83.69411764705865,11/10/2023 19:42:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:43:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:44:00
83.69411764705865,83.62992125984238,83.30588235294113,83.30588235294113,11/10/2023 19:45:00
83.30588235294113,83.24015748031479,83.30588235294113,83.30588235294113,11/10/2023 19:46:00
82.91764705882338,82.85039370078744,82.91764705882338,82.91764705882338,11/10/2023 19:47:00
82.91764705882338,82.85039370078744,82.91764705882338,82.91764705882338,11/10/2023 19:48:00
83.30588235294113,83.24015748031479,82.91764705882338,82.91764705882338,11/10/2023 19:49:00
83.22823529411767,83.24015748031479,82.91764705882338,83.30588235294113,11/10/2023 19:50:00
83.30588235294113,83.62992125984238,83.30588235294113,83.69411764705865,11/10/2023 19:51:00
84.0823529411764,84.01968503936996,84.0823529411764,84.0823529411764,11/10/2023 19:52:00
84.0823529411764,84.40944881889754,84.0823529411764,84.47058823529414,11/10/2023 19:53:00
84.0823529411764,84.01968503936996,84.0823529411764,84.0823529411764,11/10/2023 19:54:00
84.47058823529414,84.40944881889754,84.0823529411764,84.47058823529414,11/10/2023 19:55:00
84.47058823529414,84.40944881889754,84.47058823529414,84.47058823529414,11/10/2023 19:57:00
84.47058823529414,84.79921259842513,84.0823529411764,84.0823529411764,11/10/2023 19:58:00
84.0823529411764,84.01968503936996,84.0823529411764,84.0823529411764,11/10/2023 19:59:00
84.47058823529414,85.18897637795271,84.47058823529414,85.24705882352941,11/10/2023 20:00:00
85.24705882352941,85.18897637795271,84.85882352941167,85.24705882352941,11/10/2023 20:01:00
85.24705882352941,85.5787401574803,85.24705882352941,85.63529411764694,11/10/2023 20:02:00
85.24705882352941,85.5787401574803,85.24705882352941,85.24705882352941,11/10/2023 20:03:00
84.85882352941167,85.18897637795271,84.85882352941167,85.24705882352941,11/10/2023 20:04:00
84.85882352941167,85.18897637795271,84.85882352941167,85.24705882352941,11/10/2023 20:05:00
85.63529411764694,85.5787401574803,85.24705882352941,85.24705882352941,11/10/2023 20:06:00
85.63529411764694,85.5787401574803,85.24705882352941,85.24705882352941,11/10/2023 20:07:00
85.63529411764694,85.5787401574803,85.63529411764694,85.63529411764694,11/10/2023 20:08:00
84.85882352941167,84.79921259842513,84.47058823529414,84.47058823529414,11/10/2023 20:09:00
84.47058823529414,84.79921259842513,84.47058823529414,84.47058823529414,11/10/2023 20:10:00
85.24705882352941,85.18897637795271,84.85882352941167,85.24705882352941,11/10/2023 20:11:00
85.24705882352941,85.18897637795271,84.85882352941167,85.24705882352941,11/10/2023 20:12:00
85.24705882352941,85.18897637795271,85.24705882352941,85.24705882352941,11/10/2023 20:13:00
84.85882352941167,84.79921259842513,84.85882352941167,84.85882352941167,11/10/2023 20:14:00
84.85882352941167,85.5787401574803,84.85882352941167,85.63529411764694,11/10/2023 20:15:00
86.02352941176468,85.96850393700788,85.90705882352972,85.90705882352972,11/10/2023 20:16:00
85.90705882352972,85.96850393700788,85.63529411764694,85.63529411764694,11/10/2023 20:17:00
85.63529411764694,85.96850393700788,85.63529411764694,86.02352941176468,11/10/2023 20:18:00
85.51882352941197,85.4618110236222,85.24705882352941,85.24705882352941,11/10/2023 20:19:00
85.63529411764694,85.5787401574803,85.24705882352941,85.63529411764694,11/10/2023 20:20:00
85.63529411764694,85.96850393700788,85.63529411764694,85.63529411764694,11/10/2023 20:21:00
86.02352941176468,86.35826771653547,86.02352941176468,86.4117647058822,11/10/2023 20:22:00
86.4117647058822,86.35826771653547,86.4117647058822,86.4117647058822,11/10/2023 20:23:00
86.4117647058822,87.1377952755904,86.4117647058822,87.18823529411748,11/10/2023 20:24:00
86.79999999999995,87.52755905511799,86.79999999999995,87.57647058823522,11/10/2023 20:25:00
87.57647058823522,87.91732283464557,87.57647058823522,87.96470588235297,11/10/2023 20:26:00
87.96470588235297,87.91732283464557,86.79999999999995,86.79999999999995,11/10/2023 20:27:00
86.79999999999995,86.74803149606282,86.79999999999995,86.79999999999995,11/10/2023 20:28:00
86.79999999999995,87.1377952755904,86.79999999999995,87.18823529411748,11/10/2023 20:29:00
87.18823529411748,87.1377952755904,86.79999999999995,86.79999999999995,11/10/2023 20:30:00
86.79999999999995,87.52755905511799,86.79999999999995,87.18823529411748,11/10/2023 20:31:00
87.18823529411748,87.91732283464557,87.18823529411748,87.57647058823522,11/10/2023 20:32:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 20:33:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 20:34:00
87.57647058823522,87.52755905511799,87.57647058823522,87.57647058823522,11/10/2023 20:35:00
87.57647058823522,87.91732283464557,87.57647058823522,87.96470588235297,11/10/2023 20:36:00
87.57647058823522,87.91732283464557,87.57647058823522,87.57647058823522,11/10/2023 20:37:00
87.57647058823522,87.52755905511799,87.57647058823522,87.57647058823522,11/10/2023 20:38:00
87.18823529411748,87.52755905511799,87.18823529411748,87.18823529411748,11/10/2023 20:39:00
87.46000000000026,87.52755905511799,87.18823529411748,87.57647058823522,11/10/2023 20:40:00
87.57647058823522,87.91732283464557,87.57647058823522,87.96470588235297,11/10/2023 20:41:00
87.57647058823522,87.91732283464557,87.57647058823522,87.57647058823522,11/10/2023 20:42:00
87.57647058823522,87.52755905511799,87.18823529411748,87.57647058823522,11/10/2023 20:43:00
87.57647058823522,87.52755905511799,87.57647058823522,87.57647058823522,11/10/2023 20:44:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 20:45:00
87.57647058823522,87.52755905511799,87.18823529411748,87.18823529411748,11/10/2023 20:46:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 20:47:00
87.18823529411748,87.91732283464557,87.18823529411748,87.57647058823522,11/10/2023 20:48:00
87.57647058823522,87.91732283464557,87.18823529411748,87.18823529411748,11/10/2023 20:49:00
87.18823529411748,87.52755905511799,87.18823529411748,87.57647058823522,11/10/2023 20:50:00
87.57647058823522,87.52755905511799,87.18823529411748,87.57647058823522,11/10/2023 20:51:00
87.57647058823522,87.91732283464557,87.57647058823522,87.57647058823522,11/10/2023 20:53:00
87.96470588235297,87.91732283464557,87.57647058823522,87.84823529411779,11/10/2023 20:54:00
87.96470588235297,87.91732283464557,87.57647058823522,87.57647058823522,11/10/2023 20:55:00
87.57647058823522,87.52755905511799,87.57647058823522,87.57647058823522,11/10/2023 20:56:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 20:57:00
86.79999999999995,87.1377952755904,86.79999999999995,86.79999999999995,11/10/2023 20:58:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 20:59:00
87.57647058823522,87.52755905511799,87.18823529411748,87.18823529411748,11/10/2023 21:01:00
87.18823529411748,87.91732283464557,87.18823529411748,87.96470588235297,11/10/2023 21:02:00
87.57647058823522,87.91732283464557,87.57647058823522,87.96470588235297,11/10/2023 21:03:00
87.18823529411748,87.1377952755904,87.18823529411748,87.18823529411748,11/10/2023 21:05:00
86.79999999999995,87.1377952755904,86.79999999999995,86.79999999999995,11/10/2023 21:07:00
86.79999999999995,87.52755905511799,86.79999999999995,87.57647058823522,11/10/2023 21:09:00
87.57647058823522,87.52755905511799,87.57647058823522,87.57647058823522,11/10/2023 21:10:00
